,gl_number,met_id,role
7307,1001863,1819,SUBSTRATE
7308,1001863,1687,PRODUCT
7309,1001863,1820,PRODUCT
7310,1001863,1821,PRODUCT
7311,1001864,1814,SUBSTRATE
7312,1001864,1819,SUBSTRATE
7313,1001864,1687,PRODUCT
7314,1001864,1821,PRODUCT
7315,1001864,1822,PRODUCT
7316,1001865,1815,SUBSTRATE
7317,1001865,1819,SUBSTRATE
7318,1001865,1687,PRODUCT
7319,1001865,1821,PRODUCT
7320,1001865,1823,PRODUCT
7321,1001866,1816,SUBSTRATE
7322,1001866,1819,SUBSTRATE
7323,1001866,1687,PRODUCT
7324,1001866,1821,PRODUCT
7325,1001866,1824,PRODUCT
7326,1001867,1817,SUBSTRATE
7327,1001867,1819,SUBSTRATE
7328,1001867,1687,PRODUCT
7329,1001867,1821,PRODUCT
7330,1001867,1825,PRODUCT
7331,1001868,1818,SUBSTRATE
7332,1001868,1819,SUBSTRATE
7333,1001868,1687,PRODUCT
7334,1001868,1821,PRODUCT
7335,1001868,1826,PRODUCT
7336,1001869,1689,SUBSTRATE
7337,1001869,1820,SUBSTRATE
7338,1001869,1687,PRODUCT
7339,1001869,1812,PRODUCT
7340,1001869,1827,PRODUCT
7341,1001870,1689,SUBSTRATE
7342,1001870,1822,SUBSTRATE
7343,1001870,1687,PRODUCT
7344,1001870,1812,PRODUCT
7345,1001870,1828,PRODUCT
7346,1001871,1689,SUBSTRATE
7347,1001871,1823,SUBSTRATE
7348,1001871,1687,PRODUCT
7349,1001871,1812,PRODUCT
7350,1001871,1829,PRODUCT
7351,1001872,1689,SUBSTRATE
7352,1001872,1824,SUBSTRATE
7353,1001872,1687,PRODUCT
7354,1001872,1812,PRODUCT
7355,1001872,1830,PRODUCT
7356,1001873,1689,SUBSTRATE
7357,1001873,1825,SUBSTRATE
7358,1001873,1687,PRODUCT
7359,1001873,1812,PRODUCT
7360,1001873,1831,PRODUCT
7361,1001874,1689,SUBSTRATE
7362,1001874,1826,SUBSTRATE
7363,1001874,1687,PRODUCT
7364,1001874,1812,PRODUCT
7365,1001874,1832,PRODUCT
7366,1001875,1691,SUBSTRATE
7367,1001875,1820,SUBSTRATE
7368,1001875,1687,PRODUCT
7369,1001875,1812,PRODUCT
7370,1001875,1833,PRODUCT
7371,1001876,1691,SUBSTRATE
7372,1001876,1822,SUBSTRATE
7373,1001876,1687,PRODUCT
7374,1001876,1812,PRODUCT
7375,1001876,1834,PRODUCT
7376,1001877,1691,SUBSTRATE
7377,1001877,1823,SUBSTRATE
7378,1001877,1687,PRODUCT
7379,1001877,1812,PRODUCT
7380,1001877,1835,PRODUCT
7381,1001878,1691,SUBSTRATE
7382,1001878,1824,SUBSTRATE
7383,1001878,1687,PRODUCT
7384,1001878,1812,PRODUCT
7385,1001878,1836,PRODUCT
7386,1001879,1691,SUBSTRATE
7387,1001879,1825,SUBSTRATE
7388,1001879,1687,PRODUCT
7389,1001879,1812,PRODUCT
7390,1001879,1837,PRODUCT
7391,1001880,1691,SUBSTRATE
7392,1001880,1826,SUBSTRATE
7393,1001880,1687,PRODUCT
7394,1001880,1812,PRODUCT
7395,1001880,1838,PRODUCT
7396,1001881,1693,SUBSTRATE
7397,1001881,1820,SUBSTRATE
7398,1001881,1687,PRODUCT
7399,1001881,1812,PRODUCT
7400,1001881,1839,PRODUCT
7401,1001882,1693,SUBSTRATE
7402,1001882,1822,SUBSTRATE
7403,1001882,1687,PRODUCT
7404,1001882,1812,PRODUCT
7405,1001882,1840,PRODUCT
7406,1001883,1693,SUBSTRATE
7407,1001883,1823,SUBSTRATE
7408,1001883,1687,PRODUCT
7409,1001883,1812,PRODUCT
7410,1001883,1841,PRODUCT
7411,1001884,1693,SUBSTRATE
7412,1001884,1824,SUBSTRATE
7413,1001884,1687,PRODUCT
7414,1001884,1812,PRODUCT
7415,1001884,1842,PRODUCT
7416,1001885,1693,SUBSTRATE
7417,1001885,1825,SUBSTRATE
7418,1001885,1687,PRODUCT
7419,1001885,1812,PRODUCT
7420,1001885,1843,PRODUCT
7421,1001886,1693,SUBSTRATE
7422,1001886,1826,SUBSTRATE
7423,1001886,1687,PRODUCT
7424,1001886,1812,PRODUCT
7425,1001886,1844,PRODUCT
7426,1001887,1695,SUBSTRATE
7427,1001887,1820,SUBSTRATE
7428,1001887,1687,PRODUCT
7429,1001887,1812,PRODUCT
7430,1001887,1845,PRODUCT
7431,1001888,1695,SUBSTRATE
7432,1001888,1822,SUBSTRATE
7433,1001888,1687,PRODUCT
7434,1001888,1812,PRODUCT
7435,1001888,1846,PRODUCT
7436,1001889,1695,SUBSTRATE
7437,1001889,1823,SUBSTRATE
7438,1001889,1687,PRODUCT
7439,1001889,1812,PRODUCT
7440,1001889,1847,PRODUCT
7441,1001890,1695,SUBSTRATE
7442,1001890,1824,SUBSTRATE
7443,1001890,1687,PRODUCT
7444,1001890,1812,PRODUCT
7445,1001890,1848,PRODUCT
7446,1001891,1695,SUBSTRATE
7447,1001891,1825,SUBSTRATE
7448,1001891,1687,PRODUCT
7449,1001891,1812,PRODUCT
7450,1001891,1849,PRODUCT
7451,1001892,1695,SUBSTRATE
7452,1001892,1826,SUBSTRATE
7453,1001892,1687,PRODUCT
7454,1001892,1812,PRODUCT
7455,1001892,1850,PRODUCT
7456,1001893,1697,SUBSTRATE
7457,1001893,1820,SUBSTRATE
7458,1001893,1687,PRODUCT
7459,1001893,1812,PRODUCT
7460,1001893,1851,PRODUCT
7461,1001894,1697,SUBSTRATE
7462,1001894,1822,SUBSTRATE
7463,1001894,1687,PRODUCT
7464,1001894,1812,PRODUCT
7465,1001894,1852,PRODUCT
7466,1001895,1697,SUBSTRATE
7467,1001895,1823,SUBSTRATE
7468,1001895,1687,PRODUCT
7469,1001895,1812,PRODUCT
7470,1001895,1853,PRODUCT
7471,1001896,1697,SUBSTRATE
7472,1001896,1824,SUBSTRATE
7473,1001896,1687,PRODUCT
7474,1001896,1812,PRODUCT
7475,1001896,1854,PRODUCT
7476,1001897,1697,SUBSTRATE
7477,1001897,1825,SUBSTRATE
7478,1001897,1687,PRODUCT
7479,1001897,1812,PRODUCT
7480,1001897,1855,PRODUCT
7481,1001898,1697,SUBSTRATE
7482,1001898,1826,SUBSTRATE
7483,1001898,1687,PRODUCT
7484,1001898,1812,PRODUCT
7485,1001898,1856,PRODUCT
7486,1001899,1699,SUBSTRATE
7487,1001899,1820,SUBSTRATE
7488,1001899,1687,PRODUCT
7489,1001899,1812,PRODUCT
7490,1001899,1857,PRODUCT
7491,1001900,1699,SUBSTRATE
7492,1001900,1822,SUBSTRATE
7493,1001900,1687,PRODUCT
7494,1001900,1812,PRODUCT
7495,1001900,1858,PRODUCT
7496,1001901,1699,SUBSTRATE
7497,1001901,1823,SUBSTRATE
7498,1001901,1687,PRODUCT
7499,1001901,1812,PRODUCT
7500,1001901,1859,PRODUCT
7501,1001902,1699,SUBSTRATE
7502,1001902,1824,SUBSTRATE
7503,1001902,1687,PRODUCT
7504,1001902,1812,PRODUCT
7505,1001902,1860,PRODUCT
7506,1001903,1699,SUBSTRATE
7507,1001903,1825,SUBSTRATE
7508,1001903,1687,PRODUCT
7509,1001903,1812,PRODUCT
7510,1001903,1861,PRODUCT
7511,1001904,1699,SUBSTRATE
7512,1001904,1826,SUBSTRATE
7513,1001904,1687,PRODUCT
7514,1001904,1812,PRODUCT
7515,1001904,1862,PRODUCT
7516,1001905,1819,SUBSTRATE
7517,1001905,1827,SUBSTRATE
7518,1001905,1687,PRODUCT
7519,1001905,1863,PRODUCT
7520,1001905,1864,PRODUCT
7521,1001906,1819,SUBSTRATE
7522,1001906,1828,SUBSTRATE
7523,1001906,1687,PRODUCT
7524,1001906,1864,PRODUCT
7525,1001906,1865,PRODUCT
7526,1001907,1819,SUBSTRATE
7527,1001907,1829,SUBSTRATE
7528,1001907,1687,PRODUCT
7529,1001907,1864,PRODUCT
7530,1001907,1866,PRODUCT
7531,1001908,1819,SUBSTRATE
7532,1001908,1830,SUBSTRATE
7533,1001908,1687,PRODUCT
7534,1001908,1864,PRODUCT
7535,1001908,1867,PRODUCT
7536,1001909,1819,SUBSTRATE
7537,1001909,1831,SUBSTRATE
7538,1001909,1687,PRODUCT
7539,1001909,1864,PRODUCT
7540,1001909,1868,PRODUCT
7541,1001910,1819,SUBSTRATE
7542,1001910,1832,SUBSTRATE
7543,1001910,1687,PRODUCT
7544,1001910,1864,PRODUCT
7545,1001910,1869,PRODUCT
7546,1001911,1819,SUBSTRATE
7547,1001911,1839,SUBSTRATE
7548,1001911,1687,PRODUCT
7549,1001911,1863,PRODUCT
7550,1001911,1870,PRODUCT
7551,1001912,1819,SUBSTRATE
7552,1001912,1840,SUBSTRATE
7553,1001912,1687,PRODUCT
7554,1001912,1865,PRODUCT
7555,1001912,1870,PRODUCT
7556,1001913,1819,SUBSTRATE
7557,1001913,1841,SUBSTRATE
7558,1001913,1687,PRODUCT
7559,1001913,1866,PRODUCT
7560,1001913,1870,PRODUCT
7561,1001914,1819,SUBSTRATE
7562,1001914,1842,SUBSTRATE
7563,1001914,1687,PRODUCT
7564,1001914,1867,PRODUCT
7565,1001914,1870,PRODUCT
7566,1001915,1819,SUBSTRATE
7567,1001915,1843,SUBSTRATE
7568,1001915,1687,PRODUCT
7569,1001915,1868,PRODUCT
7570,1001915,1870,PRODUCT
7571,1001916,1819,SUBSTRATE
7572,1001916,1844,SUBSTRATE
7573,1001916,1687,PRODUCT
7574,1001916,1869,PRODUCT
7575,1001916,1870,PRODUCT
7576,1001917,1819,SUBSTRATE
7577,1001917,1851,SUBSTRATE
7578,1001917,1687,PRODUCT
7579,1001917,1864,PRODUCT
7580,1001917,1871,PRODUCT
7581,1001918,1819,SUBSTRATE
7582,1001918,1852,SUBSTRATE
7583,1001918,1687,PRODUCT
7584,1001918,1864,PRODUCT
7585,1001918,1872,PRODUCT
7586,1001919,1819,SUBSTRATE
7587,1001919,1853,SUBSTRATE
7588,1001919,1687,PRODUCT
7589,1001919,1864,PRODUCT
7590,1001919,1873,PRODUCT
7591,1001920,1819,SUBSTRATE
7592,1001920,1854,SUBSTRATE
7593,1001920,1687,PRODUCT
7594,1001920,1864,PRODUCT
7595,1001920,1874,PRODUCT
7596,1001921,1819,SUBSTRATE
7597,1001921,1855,SUBSTRATE
7598,1001921,1687,PRODUCT
7599,1001921,1864,PRODUCT
7600,1001921,1875,PRODUCT
7601,1001922,1819,SUBSTRATE
7602,1001922,1856,SUBSTRATE
7603,1001922,1687,PRODUCT
7604,1001922,1864,PRODUCT
7605,1001922,1876,PRODUCT
7606,1001923,1819,SUBSTRATE
7607,1001923,1827,SUBSTRATE
7608,1001923,1687,PRODUCT
7609,1001923,1864,PRODUCT
7610,1001923,1877,PRODUCT
7611,1001924,1819,SUBSTRATE
7612,1001924,1829,SUBSTRATE
7613,1001924,1687,PRODUCT
7614,1001924,1870,PRODUCT
7615,1001924,1877,PRODUCT
7616,1001925,1819,SUBSTRATE
7617,1001925,1831,SUBSTRATE
7618,1001925,1687,PRODUCT
7619,1001925,1864,PRODUCT
7620,1001925,1878,PRODUCT
7621,1001926,1819,SUBSTRATE
7622,1001926,1833,SUBSTRATE
7623,1001926,1687,PRODUCT
7624,1001926,1864,PRODUCT
7625,1001926,1879,PRODUCT
7626,1001927,1819,SUBSTRATE
7627,1001927,1835,SUBSTRATE
7628,1001927,1687,PRODUCT
7629,1001927,1870,PRODUCT
7630,1001927,1879,PRODUCT
7631,1001928,1819,SUBSTRATE
7632,1001928,1837,SUBSTRATE
7633,1001928,1687,PRODUCT
7634,1001928,1864,PRODUCT
7635,1001928,1880,PRODUCT
7636,1001929,1819,SUBSTRATE
7637,1001929,1839,SUBSTRATE
7638,1001929,1687,PRODUCT
7639,1001929,1864,PRODUCT
7640,1001929,1881,PRODUCT
7641,1001930,1819,SUBSTRATE
7642,1001930,1841,SUBSTRATE
7643,1001930,1687,PRODUCT
7644,1001930,1870,PRODUCT
7645,1001930,1881,PRODUCT
7646,1001931,1819,SUBSTRATE
7647,1001931,1843,SUBSTRATE
7648,1001931,1687,PRODUCT
7649,1001931,1864,PRODUCT
7650,1001931,1882,PRODUCT
7651,1001932,1819,SUBSTRATE
7652,1001932,1845,SUBSTRATE
7653,1001932,1687,PRODUCT
7654,1001932,1864,PRODUCT
7655,1001932,1883,PRODUCT
7656,1001933,1819,SUBSTRATE
7657,1001933,1847,SUBSTRATE
7658,1001933,1687,PRODUCT
7659,1001933,1870,PRODUCT
7660,1001933,1883,PRODUCT
7661,1001934,1819,SUBSTRATE
7662,1001934,1849,SUBSTRATE
7663,1001934,1687,PRODUCT
7664,1001934,1864,PRODUCT
7665,1001934,1884,PRODUCT
7666,1001935,1819,SUBSTRATE
7667,1001935,1851,SUBSTRATE
7668,1001935,1687,PRODUCT
7669,1001935,1864,PRODUCT
7670,1001935,1885,PRODUCT
7671,1001936,1819,SUBSTRATE
7672,1001936,1853,SUBSTRATE
7673,1001936,1687,PRODUCT
7674,1001936,1870,PRODUCT
7675,1001936,1885,PRODUCT
7676,1001937,1819,SUBSTRATE
7677,1001937,1855,SUBSTRATE
7678,1001937,1687,PRODUCT
7679,1001937,1864,PRODUCT
7680,1001937,1886,PRODUCT
7681,1001938,1819,SUBSTRATE
7682,1001938,1857,SUBSTRATE
7683,1001938,1687,PRODUCT
7684,1001938,1864,PRODUCT
7685,1001938,1887,PRODUCT
7686,1001939,1819,SUBSTRATE
7687,1001939,1859,SUBSTRATE
7688,1001939,1687,PRODUCT
7689,1001939,1870,PRODUCT
7690,1001939,1887,PRODUCT
7691,1001940,1819,SUBSTRATE
7692,1001940,1861,SUBSTRATE
7693,1001940,1687,PRODUCT
7694,1001940,1864,PRODUCT
7695,1001940,1888,PRODUCT
7696,1001941,1863,SUBSTRATE
7697,1001941,1889,SUBSTRATE
7698,1001941,1833,PRODUCT
7699,1001941,1890,PRODUCT
7700,1001942,1863,SUBSTRATE
7701,1001942,1891,SUBSTRATE
7702,1001942,1833,PRODUCT
7703,1001942,1892,PRODUCT
7704,1001943,1863,SUBSTRATE
7705,1001943,1893,SUBSTRATE
7706,1001943,1833,PRODUCT
7707,1001943,1894,PRODUCT
7708,1001944,1863,SUBSTRATE
7709,1001944,1895,SUBSTRATE
7710,1001944,1833,PRODUCT
7711,1001944,1896,PRODUCT
7712,1001945,1863,SUBSTRATE
7713,1001945,1897,SUBSTRATE
7714,1001945,1845,PRODUCT
7715,1001945,1890,PRODUCT
7716,1001946,1863,SUBSTRATE
7717,1001946,1898,SUBSTRATE
7718,1001946,1845,PRODUCT
7719,1001946,1892,PRODUCT
7720,1001947,1863,SUBSTRATE
7721,1001947,1899,SUBSTRATE
7722,1001947,1845,PRODUCT
7723,1001947,1894,PRODUCT
7724,1001948,1863,SUBSTRATE
7725,1001948,1900,SUBSTRATE
7726,1001948,1845,PRODUCT
7727,1001948,1896,PRODUCT
7728,1001949,1865,SUBSTRATE
7729,1001949,1889,SUBSTRATE
7730,1001949,1834,PRODUCT
7731,1001949,1890,PRODUCT
7732,1001950,1865,SUBSTRATE
7733,1001950,1891,SUBSTRATE
7734,1001950,1834,PRODUCT
7735,1001950,1892,PRODUCT
7736,1001951,1865,SUBSTRATE
7737,1001951,1893,SUBSTRATE
7738,1001951,1834,PRODUCT
7739,1001951,1894,PRODUCT
7740,1001952,1865,SUBSTRATE
7741,1001952,1895,SUBSTRATE
7742,1001952,1834,PRODUCT
7743,1001952,1896,PRODUCT
7744,1001953,1865,SUBSTRATE
7745,1001953,1897,SUBSTRATE
7746,1001953,1846,PRODUCT
7747,1001953,1890,PRODUCT
7748,1001954,1865,SUBSTRATE
7749,1001954,1898,SUBSTRATE
7750,1001954,1846,PRODUCT
7751,1001954,1892,PRODUCT
7752,1001955,1865,SUBSTRATE
7753,1001955,1899,SUBSTRATE
7754,1001955,1846,PRODUCT
7755,1001955,1894,PRODUCT
7756,1001956,1865,SUBSTRATE
7757,1001956,1900,SUBSTRATE
7758,1001956,1846,PRODUCT
7759,1001956,1896,PRODUCT
7760,1001957,1866,SUBSTRATE
7761,1001957,1889,SUBSTRATE
7762,1001957,1835,PRODUCT
7763,1001957,1890,PRODUCT
7764,1001958,1866,SUBSTRATE
7765,1001958,1891,SUBSTRATE
7766,1001958,1835,PRODUCT
7767,1001958,1892,PRODUCT
7768,1001959,1866,SUBSTRATE
7769,1001959,1893,SUBSTRATE
7770,1001959,1835,PRODUCT
7771,1001959,1894,PRODUCT
7772,1001960,1866,SUBSTRATE
7773,1001960,1895,SUBSTRATE
7774,1001960,1835,PRODUCT
7775,1001960,1896,PRODUCT
7776,1001961,1866,SUBSTRATE
7777,1001961,1897,SUBSTRATE
7778,1001961,1847,PRODUCT
7779,1001961,1890,PRODUCT
7780,1001962,1866,SUBSTRATE
7781,1001962,1898,SUBSTRATE
7782,1001962,1847,PRODUCT
7783,1001962,1892,PRODUCT
7784,1001963,1866,SUBSTRATE
7785,1001963,1899,SUBSTRATE
7786,1001963,1847,PRODUCT
7787,1001963,1894,PRODUCT
7788,1001964,1866,SUBSTRATE
7789,1001964,1900,SUBSTRATE
7790,1001964,1847,PRODUCT
7791,1001964,1896,PRODUCT
7792,1001965,1867,SUBSTRATE
7793,1001965,1889,SUBSTRATE
7794,1001965,1836,PRODUCT
7795,1001965,1890,PRODUCT
7796,1001966,1867,SUBSTRATE
7797,1001966,1891,SUBSTRATE
7798,1001966,1836,PRODUCT
7799,1001966,1892,PRODUCT
7800,1001967,1867,SUBSTRATE
7801,1001967,1893,SUBSTRATE
7802,1001967,1836,PRODUCT
7803,1001967,1894,PRODUCT
7804,1001968,1867,SUBSTRATE
7805,1001968,1895,SUBSTRATE
7806,1001968,1836,PRODUCT
7807,1001968,1896,PRODUCT
7808,1001969,1867,SUBSTRATE
7809,1001969,1897,SUBSTRATE
7810,1001969,1848,PRODUCT
7811,1001969,1890,PRODUCT
7812,1001970,1867,SUBSTRATE
7813,1001970,1898,SUBSTRATE
7814,1001970,1848,PRODUCT
7815,1001970,1892,PRODUCT
7816,1001971,1867,SUBSTRATE
7817,1001971,1899,SUBSTRATE
7818,1001971,1848,PRODUCT
7819,1001971,1894,PRODUCT
7820,1001972,1867,SUBSTRATE
7821,1001972,1900,SUBSTRATE
7822,1001972,1848,PRODUCT
7823,1001972,1896,PRODUCT
7824,1001973,1868,SUBSTRATE
7825,1001973,1889,SUBSTRATE
7826,1001973,1837,PRODUCT
7827,1001973,1890,PRODUCT
7828,1001974,1868,SUBSTRATE
7829,1001974,1891,SUBSTRATE
7830,1001974,1837,PRODUCT
7831,1001974,1892,PRODUCT
7832,1001975,1868,SUBSTRATE
7833,1001975,1893,SUBSTRATE
7834,1001975,1837,PRODUCT
7835,1001975,1894,PRODUCT
7836,1001976,1868,SUBSTRATE
7837,1001976,1895,SUBSTRATE
7838,1001976,1837,PRODUCT
7839,1001976,1896,PRODUCT
7840,1001977,1868,SUBSTRATE
7841,1001977,1897,SUBSTRATE
7842,1001977,1849,PRODUCT
7843,1001977,1890,PRODUCT
7844,1001978,1868,SUBSTRATE
7845,1001978,1898,SUBSTRATE
7846,1001978,1849,PRODUCT
7847,1001978,1892,PRODUCT
7848,1001979,1868,SUBSTRATE
7849,1001979,1899,SUBSTRATE
7850,1001979,1849,PRODUCT
7851,1001979,1894,PRODUCT
7852,1001980,1868,SUBSTRATE
7853,1001980,1900,SUBSTRATE
7854,1001980,1849,PRODUCT
7855,1001980,1896,PRODUCT
7856,1001981,1869,SUBSTRATE
7857,1001981,1889,SUBSTRATE
7858,1001981,1838,PRODUCT
7859,1001981,1890,PRODUCT
7860,1001982,1869,SUBSTRATE
7861,1001982,1891,SUBSTRATE
7862,1001982,1838,PRODUCT
7863,1001982,1892,PRODUCT
7864,1001983,1869,SUBSTRATE
7865,1001983,1893,SUBSTRATE
7866,1001983,1838,PRODUCT
7867,1001983,1894,PRODUCT
7868,1001984,1869,SUBSTRATE
7869,1001984,1895,SUBSTRATE
7870,1001984,1838,PRODUCT
7871,1001984,1896,PRODUCT
7872,1001985,1869,SUBSTRATE
7873,1001985,1897,SUBSTRATE
7874,1001985,1850,PRODUCT
7875,1001985,1890,PRODUCT
7876,1001986,1869,SUBSTRATE
7877,1001986,1898,SUBSTRATE
7878,1001986,1850,PRODUCT
7879,1001986,1892,PRODUCT
7880,1001987,1869,SUBSTRATE
7881,1001987,1899,SUBSTRATE
7882,1001987,1850,PRODUCT
7883,1001987,1894,PRODUCT
7884,1001988,1869,SUBSTRATE
7885,1001988,1900,SUBSTRATE
7886,1001988,1850,PRODUCT
7887,1001988,1896,PRODUCT
7888,1001989,1871,SUBSTRATE
7889,1001989,1889,SUBSTRATE
7890,1001989,1857,PRODUCT
7891,1001989,1890,PRODUCT
7892,1001990,1871,SUBSTRATE
7893,1001990,1891,SUBSTRATE
7894,1001990,1857,PRODUCT
7895,1001990,1892,PRODUCT
7896,1001991,1871,SUBSTRATE
7897,1001991,1893,SUBSTRATE
7898,1001991,1857,PRODUCT
7899,1001991,1894,PRODUCT
7900,1001992,1871,SUBSTRATE
7901,1001992,1895,SUBSTRATE
7902,1001992,1857,PRODUCT
7903,1001992,1896,PRODUCT
7904,1001993,1871,SUBSTRATE
7905,1001993,1897,SUBSTRATE
7906,1001993,1890,PRODUCT
7907,1001993,1901,PRODUCT
7908,1001994,1871,SUBSTRATE
7909,1001994,1898,SUBSTRATE
7910,1001994,1892,PRODUCT
7911,1001994,1901,PRODUCT
7912,1001995,1871,SUBSTRATE
7913,1001995,1899,SUBSTRATE
7914,1001995,1894,PRODUCT
7915,1001995,1901,PRODUCT
7916,1001996,1871,SUBSTRATE
7917,1001996,1900,SUBSTRATE
7918,1001996,1896,PRODUCT
7919,1001996,1901,PRODUCT
7920,1001997,1872,SUBSTRATE
7921,1001997,1889,SUBSTRATE
7922,1001997,1858,PRODUCT
7923,1001997,1890,PRODUCT
7924,1001998,1872,SUBSTRATE
7925,1001998,1891,SUBSTRATE
7926,1001998,1858,PRODUCT
7927,1001998,1892,PRODUCT
7928,1001999,1872,SUBSTRATE
7929,1001999,1893,SUBSTRATE
7930,1001999,1858,PRODUCT
7931,1001999,1894,PRODUCT
7932,1002000,1872,SUBSTRATE
7933,1002000,1895,SUBSTRATE
7934,1002000,1858,PRODUCT
7935,1002000,1896,PRODUCT
7936,1002001,1872,SUBSTRATE
7937,1002001,1897,SUBSTRATE
7938,1002001,1890,PRODUCT
7939,1002001,1902,PRODUCT
7940,1002002,1872,SUBSTRATE
7941,1002002,1898,SUBSTRATE
7942,1002002,1892,PRODUCT
7943,1002002,1902,PRODUCT
7944,1002003,1872,SUBSTRATE
7945,1002003,1899,SUBSTRATE
7946,1002003,1894,PRODUCT
7947,1002003,1902,PRODUCT
7948,1002004,1872,SUBSTRATE
7949,1002004,1900,SUBSTRATE
7950,1002004,1896,PRODUCT
7951,1002004,1902,PRODUCT
7952,1002005,1873,SUBSTRATE
7953,1002005,1889,SUBSTRATE
7954,1002005,1859,PRODUCT
7955,1002005,1890,PRODUCT
7956,1002006,1873,SUBSTRATE
7957,1002006,1891,SUBSTRATE
7958,1002006,1859,PRODUCT
7959,1002006,1892,PRODUCT
7960,1002007,1873,SUBSTRATE
7961,1002007,1893,SUBSTRATE
7962,1002007,1859,PRODUCT
7963,1002007,1894,PRODUCT
7964,1002008,1873,SUBSTRATE
7965,1002008,1895,SUBSTRATE
7966,1002008,1859,PRODUCT
7967,1002008,1896,PRODUCT
7968,1002009,1873,SUBSTRATE
7969,1002009,1897,SUBSTRATE
7970,1002009,1890,PRODUCT
7971,1002009,1903,PRODUCT
7972,1002010,1873,SUBSTRATE
7973,1002010,1898,SUBSTRATE
7974,1002010,1892,PRODUCT
7975,1002010,1903,PRODUCT
7976,1002011,1873,SUBSTRATE
7977,1002011,1899,SUBSTRATE
7978,1002011,1894,PRODUCT
7979,1002011,1903,PRODUCT
7980,1002012,1873,SUBSTRATE
7981,1002012,1900,SUBSTRATE
7982,1002012,1896,PRODUCT
7983,1002012,1903,PRODUCT
7984,1002013,1874,SUBSTRATE
7985,1002013,1889,SUBSTRATE
7986,1002013,1860,PRODUCT
7987,1002013,1890,PRODUCT
7988,1002014,1874,SUBSTRATE
7989,1002014,1891,SUBSTRATE
7990,1002014,1860,PRODUCT
7991,1002014,1892,PRODUCT
7992,1002015,1874,SUBSTRATE
7993,1002015,1893,SUBSTRATE
7994,1002015,1860,PRODUCT
7995,1002015,1894,PRODUCT
7996,1002016,1874,SUBSTRATE
7997,1002016,1895,SUBSTRATE
7998,1002016,1860,PRODUCT
7999,1002016,1896,PRODUCT
8000,1002017,1874,SUBSTRATE
8001,1002017,1897,SUBSTRATE
8002,1002017,1890,PRODUCT
8003,1002017,1904,PRODUCT
8004,1002018,1874,SUBSTRATE
8005,1002018,1898,SUBSTRATE
8006,1002018,1892,PRODUCT
8007,1002018,1904,PRODUCT
8008,1002019,1874,SUBSTRATE
8009,1002019,1899,SUBSTRATE
8010,1002019,1894,PRODUCT
8011,1002019,1904,PRODUCT
8012,1002020,1874,SUBSTRATE
8013,1002020,1900,SUBSTRATE
8014,1002020,1896,PRODUCT
8015,1002020,1904,PRODUCT
8016,1002021,1875,SUBSTRATE
8017,1002021,1889,SUBSTRATE
8018,1002021,1861,PRODUCT
8019,1002021,1890,PRODUCT
8020,1002022,1875,SUBSTRATE
8021,1002022,1891,SUBSTRATE
8022,1002022,1861,PRODUCT
8023,1002022,1892,PRODUCT
8024,1002023,1875,SUBSTRATE
8025,1002023,1893,SUBSTRATE
8026,1002023,1861,PRODUCT
8027,1002023,1894,PRODUCT
8028,1002024,1875,SUBSTRATE
8029,1002024,1895,SUBSTRATE
8030,1002024,1861,PRODUCT
8031,1002024,1896,PRODUCT
8032,1002025,1875,SUBSTRATE
8033,1002025,1897,SUBSTRATE
8034,1002025,1890,PRODUCT
8035,1002025,1905,PRODUCT
8036,1002026,1875,SUBSTRATE
8037,1002026,1898,SUBSTRATE
8038,1002026,1892,PRODUCT
8039,1002026,1905,PRODUCT
8040,1002027,1875,SUBSTRATE
8041,1002027,1899,SUBSTRATE
8042,1002027,1894,PRODUCT
8043,1002027,1905,PRODUCT
8044,1002028,1875,SUBSTRATE
8045,1002028,1900,SUBSTRATE
8046,1002028,1896,PRODUCT
8047,1002028,1905,PRODUCT
8048,1002029,1876,SUBSTRATE
8049,1002029,1889,SUBSTRATE
8050,1002029,1862,PRODUCT
8051,1002029,1890,PRODUCT
8052,1002030,1876,SUBSTRATE
8053,1002030,1891,SUBSTRATE
8054,1002030,1862,PRODUCT
8055,1002030,1892,PRODUCT
8056,1002031,1876,SUBSTRATE
8057,1002031,1893,SUBSTRATE
8058,1002031,1862,PRODUCT
8059,1002031,1894,PRODUCT
8060,1002032,1876,SUBSTRATE
8061,1002032,1895,SUBSTRATE
8062,1002032,1862,PRODUCT
8063,1002032,1896,PRODUCT
8064,1002033,1876,SUBSTRATE
8065,1002033,1897,SUBSTRATE
8066,1002033,1890,PRODUCT
8067,1002033,1906,PRODUCT
8068,1002034,1876,SUBSTRATE
8069,1002034,1898,SUBSTRATE
8070,1002034,1892,PRODUCT
8071,1002034,1906,PRODUCT
8072,1002035,1876,SUBSTRATE
8073,1002035,1899,SUBSTRATE
8074,1002035,1894,PRODUCT
8075,1002035,1906,PRODUCT
8076,1002036,1876,SUBSTRATE
8077,1002036,1900,SUBSTRATE
8078,1002036,1896,PRODUCT
8079,1002036,1906,PRODUCT
8080,1002037,1877,SUBSTRATE
8081,1002037,1889,SUBSTRATE
8082,1002037,1828,PRODUCT
8083,1002037,1890,PRODUCT
8084,1002038,1877,SUBSTRATE
8085,1002038,1891,SUBSTRATE
8086,1002038,1828,PRODUCT
8087,1002038,1892,PRODUCT
